CD,LOCALIZAÇÃO,ALIMENTADOR,TOTAL CLIENTES,TOTAL POTENCIA,GPS - BT
TPG1268,"https://www.google.com/maps/place/-6.4242895,-40.27623504",ANN01P4,5,10,"-6.4242895,-40.27623504"
TPF9690,"https://www.google.com/maps/place/-6.92553465,-40.05645663",ANN01P4,1,5,"-6.92553465,-40.05645663"
TPF9704,"https://www.google.com/maps/place/-6.93258005,-40.05657187",ANN01P4,3,5,"-6.93258005,-40.05657187"
TPG1271,"https://www.google.com/maps/place/-6.4204755,-40.26427346",ANN01P4,0,10,"-6.4204755,-40.26427346"
TPG1278,"https://www.google.com/maps/place/-6.41359357,-40.26036895",ANN01P4,1,10,"-6.41359357,-40.26036895"
TPG1281,"https://www.google.com/maps/place/-6.44637919,-40.35175712",ANN01P4,4,10,"-6.44637919,-40.35175712"
TPG1282,"https://www.google.com/maps/place/-6.44182788,-40.35603954",ANN01P4,0,10,"-6.44182788,-40.35603954"
TPG1283,"https://www.google.com/maps/place/-6.43323287,-40.35395544",ANN01P4,5,10,"-6.43323287,-40.35395544"
TPG1284,"https://www.google.com/maps/place/-6.43144856,-40.34813748",ANN01P4,3,10,"-6.43144856,-40.34813748"
TPG1285,"https://www.google.com/maps/place/-6.43023533,-40.34522314",ANN01P4,2,10,"-6.43023533,-40.34522314"
TPG1286,"https://www.google.com/maps/place/-6.42863341,-40.34223547",ANN01P4,3,10,"-6.42863341,-40.34223547"
TPG1287,"https://www.google.com/maps/place/-6.41063365,-40.34671762",ANN01P4,2,10,"-6.41063365,-40.34671762"
TPG1290,"https://www.google.com/maps/place/-6.40405928,-40.30809782",ANN01P4,0,10,"-6.40405928,-40.30809782"
TPG1292,"https://www.google.com/maps/place/-6.39943582,-40.30534682",ANN01P4,1,10,"-6.39943582,-40.30534682"
TPG1306,"https://www.google.com/maps/place/-6.67103733,-40.45495922",ANN01P4,2,5,"-6.67103733,-40.45495922"
TPG1307,"https://www.google.com/maps/place/-6.5571835,-40.13222531",ANN01P4,3,10,"-6.5571835,-40.13222531"
TPG1309,"https://www.google.com/maps/place/-6.6195074,-40.35646353",ANN01P4,0,5,"-6.6195074,-40.35646353"
TPG1310,"https://www.google.com/maps/place/-6.61585707,-40.36187098",ANN01P4,0,5,"-6.61585707,-40.36187098"
TPG1313,"https://www.google.com/maps/place/-6.90940497,-40.195624",ANN01P4,4,10,"-6.90940497,-40.195624"
TPG1314,"https://www.google.com/maps/place/-6.908059,-40.19858905",ANN01P4,1,10,"-6.908059,-40.19858905"
TPG1316,"https://www.google.com/maps/place/-6.77764987,-40.01301699",ANN01P4,4,45,"-6.77764987,-40.01301699"
TPG1321,"https://www.google.com/maps/place/-6.66486428,-40.1049982",ANN01P4,2,10,"-6.66486428,-40.1049982"
TPG1322,"https://www.google.com/maps/place/-6.78510801,-40.01910398",ANN01P4,1,5,"-6.78510801,-40.01910398"
TPG1324,"https://www.google.com/maps/place/-6.62114284,-40.19508732",ANN01P4,2,10,"-6.62114284,-40.19508732"
TPG1325,"https://www.google.com/maps/place/-6.79284532,-40.41976699",ANN01P4,2,5,"-6.79284532,-40.41976699"
TPG1337,"https://www.google.com/maps/place/-6.45869037,-40.32320103",ANN01P4,4,10,"-6.45869037,-40.32320103"
TPG1372,"https://www.google.com/maps/place/-6.60166194,-40.306619",ANN01P4,4,45,"-6.60166194,-40.306619"
TPG1373,"https://www.google.com/maps/place/-6.60081904,-40.31075894",ANN01P4,4,10,"-6.60081904,-40.31075894"
TPG1375,"https://www.google.com/maps/place/-6.90478379,-40.19187473",ANN01P4,1,5,"-6.90478379,-40.19187473"
TPG1379,"https://www.google.com/maps/place/-6.62052319,-40.18948713",ANN01P4,1,10,"-6.62052319,-40.18948713"
TPG1381,"https://www.google.com/maps/place/-6.51869987,-40.38568653",ANN01P4,8,10,"-6.51869987,-40.38568653"
TPG1384,"https://www.google.com/maps/place/-6.5170405,-40.37739025",ANN01P4,1,5,"-6.5170405,-40.37739025"
TPG1387,"https://www.google.com/maps/place/-6.6625217,-40.10906356",ANN01P4,1,10,"-6.6625217,-40.10906356"
TPG1389,"https://www.google.com/maps/place/-6.5981852,-40.13864022",ANN01P4,1,10,"-6.5981852,-40.13864022"
TPF9712,"https://www.google.com/maps/place/-6.93448167,-40.06365399",ANN01P4,2,5,"-6.93448167,-40.06365399"
TPF9720,"https://www.google.com/maps/place/-6.93738144,-40.06521728",ANN01P4,5,15,"-6.93738144,-40.06521728"
TPF9739,"https://www.google.com/maps/place/-6.94201171,-40.06543586",ANN01P4,5,5,"-6.94201171,-40.06543586"
TPF9755,"https://www.google.com/maps/place/-6.92272163,-40.06465038",ANN01P4,4,5,"-6.92272163,-40.06465038"
TPF9763,"https://www.google.com/maps/place/-6.92010903,-40.06003771",ANN01P4,2,5,"-6.92010903,-40.06003771"
TPG0003,"https://www.google.com/maps/place/-6.84823901,-40.0894515",ANN01P4,2,5,"-6.84823901,-40.0894515"
TPG0005,"https://www.google.com/maps/place/-6.8516487,-40.09345905",ANN01P4,4,5,"-6.8516487,-40.09345905"
TPG0007,"https://www.google.com/maps/place/-6.8513094,-40.10340348",ANN01P4,0,15,"-6.8513094,-40.10340348"
TPG0008,"https://www.google.com/maps/place/-6.85233746,-40.09681792",ANN01P4,2,5,"-6.85233746,-40.09681792"
TPG0011,"https://www.google.com/maps/place/-6.86104594,-40.10917229",ANN01P4,4,5,"-6.86104594,-40.10917229"
TPG0012,"https://www.google.com/maps/place/-6.861137,-40.11670165",ANN01P4,8,5,"-6.861137,-40.11670165"
TPG0013,"https://www.google.com/maps/place/-6.86482226,-40.11877353",ANN01P4,1,5,"-6.86482226,-40.11877353"
TPG0015,"https://www.google.com/maps/place/-6.87351808,-40.11696581",ANN01P4,2,5,"-6.87351808,-40.11696581"
TPG0016,"https://www.google.com/maps/place/-6.87970156,-40.12589428",ANN01P4,7,5,"-6.87970156,-40.12589428"
TPG0018,"https://www.google.com/maps/place/-6.8796768,-40.13255485",ANN01P4,3,5,"-6.8796768,-40.13255485"
TPG0021,"https://www.google.com/maps/place/-6.87537485,-40.13505142",ANN01P4,4,5,"-6.87537485,-40.13505142"
TPG0022,"https://www.google.com/maps/place/-6.88224403,-40.13312202",ANN01P4,1,5,"-6.88224403,-40.13312202"
TPG0028,"https://www.google.com/maps/place/-6.62947342,-40.30250445",ANN01P4,1,15,"-6.62947342,-40.30250445"
TPG0030,"https://www.google.com/maps/place/-6.64883116,-40.40987071",ANN01P4,16,15,"-6.64883116,-40.40987071"
TPG0034,"https://www.google.com/maps/place/-6.67844973,-40.08021514",ANN01P4,14,10,"-6.67844973,-40.08021514"
TPG0039,"https://www.google.com/maps/place/-6.58929192,-40.12786618",ANN01P4,4,15,"-6.58929192,-40.12786618"
TPG0042,"https://www.google.com/maps/place/-6.76983536,-39.99546556",ANN01P4,77,15,"-6.76983536,-39.99546556"
TPG0043,"https://www.google.com/maps/place/-6.65667029,-40.12093642",ANN01P4,1,5,"-6.65667029,-40.12093642"
TPG0044,"https://www.google.com/maps/place/-6.6326316,-40.29487908",ANN01P4,3,10,"-6.6326316,-40.29487908"
TPG1391,"https://www.google.com/maps/place/-6.50884745,-40.38054169",ANN01P4,1,10,"-6.50884745,-40.38054169"
TPG1401,"https://www.google.com/maps/place/-6.65221175,-40.05075916",ANN01P4,0,5,"-6.65221175,-40.05075916"
TPG1402,"https://www.google.com/maps/place/-6.64715447,-40.0428425",ANN01P4,0,10,"-6.64715447,-40.0428425"
TPG1403,"https://www.google.com/maps/place/-6.6547425,-40.05582113",ANN01P4,0,10,"-6.6547425,-40.05582113"
TPG1405,"https://www.google.com/maps/place/-6.64663821,-40.05597571",ANN01P4,3,10,"-6.64663821,-40.05597571"
TPG1406,"https://www.google.com/maps/place/-6.6433658,-40.05516367",ANN01P4,2,10,"-6.6433658,-40.05516367"
TPG1408,"https://www.google.com/maps/place/-6.64281753,-40.04928288",ANN01P4,0,5,"-6.64281753,-40.04928288"
TPG1411,"https://www.google.com/maps/place/-6.71781287,-40.16252767",ANN01P4,0,5,"-6.71781287,-40.16252767"
TPG1412,"https://www.google.com/maps/place/-6.72092781,-40.16856016",ANN01P4,17,10,"-6.72092781,-40.16856016"
TPG1416,"https://www.google.com/maps/place/-6.71901464,-40.10038841",ANN01P4,1,5,"-6.71901464,-40.10038841"
TPG1417,"https://www.google.com/maps/place/-6.72163804,-40.1041759",ANN01P4,3,10,"-6.72163804,-40.1041759"
TPG1418,"https://www.google.com/maps/place/-6.72328377,-40.10833215",ANN01P4,0,5,"-6.72328377,-40.10833215"
TPG1419,"https://www.google.com/maps/place/-6.72413619,-40.1113286",ANN01P4,1,5,"-6.72413619,-40.1113286"
TPG1421,"https://www.google.com/maps/place/-6.72361476,-40.11392388",ANN01P4,1,5,"-6.72361476,-40.11392388"
TPG1422,"https://www.google.com/maps/place/-6.72635694,-40.11713273",ANN01P4,2,10,"-6.72635694,-40.11713273"
TPG1427,"https://www.google.com/maps/place/-6.59569514,-40.04060901",ANN01P4,5,10,"-6.59569514,-40.04060901"
TPG1428,"https://www.google.com/maps/place/-6.55589753,-40.11682988",ANN01P4,98,10,"-6.55589753,-40.11682988"
TPG1429,"https://www.google.com/maps/place/-6.55623707,-40.11055421",ANN01P4,6,10,"-6.55623707,-40.11055421"
TPG1433,"https://www.google.com/maps/place/-6.69024199,-39.99086162",ANN01P4,4,10,"-6.69024199,-39.99086162"
TPG1435,"https://www.google.com/maps/place/-6.6841711,-39.99178119",ANN01P4,1,10,"-6.6841711,-39.99178119"
TPG1436,"https://www.google.com/maps/place/-6.6833053,-39.98603492",ANN01P4,2,10,"-6.6833053,-39.98603492"
TPG1437,"https://www.google.com/maps/place/-6.75200785,-40.0846387",ANN01P4,1,10,"-6.75200785,-40.0846387"
TPG1438,"https://www.google.com/maps/place/-6.76207499,-40.09645928",ANN01P4,6,10,"-6.76207499,-40.09645928"
TPG1443,"https://www.google.com/maps/place/-6.76118446,-40.10231109",ANN01P4,4,10,"-6.76118446,-40.10231109"
TPG1444,"https://www.google.com/maps/place/-6.76315639,-40.10618795",ANN01P4,7,10,"-6.76315639,-40.10618795"
TPG1445,"https://www.google.com/maps/place/-6.76758494,-40.10361943",ANN01P4,6,10,"-6.76758494,-40.10361943"
TPG1446,"https://www.google.com/maps/place/-6.76894379,-40.10663541",ANN01P4,6,10,"-6.76894379,-40.10663541"
TPG1447,"https://www.google.com/maps/place/-6.77015062,-40.11283588",ANN01P4,2,10,"-6.77015062,-40.11283588"
TPG1448,"https://www.google.com/maps/place/-6.77322646,-40.12037974",ANN01P4,7,10,"-6.77322646,-40.12037974"
TPG1449,"https://www.google.com/maps/place/-6.77704176,-40.12880304",ANN01P4,7,15,"-6.77704176,-40.12880304"
TPG1453,"https://www.google.com/maps/place/-6.58686611,-40.14460173",ANN01P4,24,10,"-6.58686611,-40.14460173"
TPG1454,"https://www.google.com/maps/place/-6.60996085,-40.098454",ANN01P4,2,10,"-6.60996085,-40.098454"
TPG1455,"https://www.google.com/maps/place/-6.60990703,-40.09414854",ANN01P4,5,10,"-6.60990703,-40.09414854"
TPG1459,"https://www.google.com/maps/place/-6.56719021,-40.15048049",ANN01P4,0,5,"-6.56719021,-40.15048049"
TPG1461,"https://www.google.com/maps/place/-6.61645298,-40.11953399",ANN01P4,0,5,"-6.61645298,-40.11953399"
TPG1465,"https://www.google.com/maps/place/-6.71193997,-40.30734477",ANN01P4,0,10,"-6.71193997,-40.30734477"
TPH0242,"https://www.google.com/maps/place/-6.76738423,-39.9821237",ANN01P4,7,10,"-6.76738423,-39.9821237"
TPF0062,"https://www.google.com/maps/place/-6.91298349,-40.05119748",ANN01P4,3,5,"-6.91298349,-40.05119748"
TPF0063,"https://www.google.com/maps/place/-6.91695506,-40.05481748",ANN01P4,2,5,"-6.91695506,-40.05481748"
TPF0066,"https://www.google.com/maps/place/-6.90491154,-40.04076255",ANN01P4,24,5,"-6.90491154,-40.04076255"
TPF0067,"https://www.google.com/maps/place/-6.89593841,-40.04119548",ANN01P4,0,5,"-6.89593841,-40.04119548"
TPF0068,"https://www.google.com/maps/place/-6.89243797,-40.03713332",ANN01P4,5,5,"-6.89243797,-40.03713332"
TPF0070,"https://www.google.com/maps/place/-6.88796895,-40.03342208",ANN01P4,4,5,"-6.88796895,-40.03342208"
TPF0071,"https://www.google.com/maps/place/-6.88272097,-40.03021604",ANN01P4,4,5,"-6.88272097,-40.03021604"
TPF0074,"https://www.google.com/maps/place/-6.87754973,-40.02916415",ANN01P4,0,5,"-6.87754973,-40.02916415"
TPF0075,"https://www.google.com/maps/place/-6.87997642,-40.03209254",ANN01P4,1,5,"-6.87997642,-40.03209254"
TPF0076,"https://www.google.com/maps/place/-6.8866015,-40.03838766",ANN01P4,4,5,"-6.8866015,-40.03838766"
TPG0049,"https://www.google.com/maps/place/-6.65854204,-40.10507452",ANN01P4,3,10,"-6.65854204,-40.10507452"
TPG0051,"https://www.google.com/maps/place/-6.62319895,-40.32229521",ANN01P4,6,10,"-6.62319895,-40.32229521"
TPG0055,"https://www.google.com/maps/place/-6.57371644,-40.14424605",ANN01P4,0,10,"-6.57371644,-40.14424605"
TPG0056,"https://www.google.com/maps/place/-6.90604812,-40.03800462",ANN01P4,1,5,"-6.90604812,-40.03800462"
TPG0060,"https://www.google.com/maps/place/-6.63994796,-40.29145213",ANN01P4,6,15,"-6.63994796,-40.29145213"
TPG0079,"https://www.google.com/maps/place/-6.65076012,-40.29309034",ANN01P4,4,15,"-6.65076012,-40.29309034"
TPG0089,"https://www.google.com/maps/place/-6.77215745,-39.99663752",ANN01P4,1,75,"-6.77215745,-39.99663752"
TPG0093,"https://www.google.com/maps/place/-6.68394628,-40.08135798",ANN01P4,20,10,"-6.68394628,-40.08135798"
TPG0097,"https://www.google.com/maps/place/-6.67489138,-40.07784631",ANN01P4,6,15,"-6.67489138,-40.07784631"
TPG0098,"https://www.google.com/maps/place/-6.67107899,-40.07167763",ANN01P4,0,30,"-6.67107899,-40.07167763"
TPG0123,"https://www.google.com/maps/place/-6.73411983,-40.03367201",ANN01P4,0,5,"-6.73411983,-40.03367201"
TPG0124,"https://www.google.com/maps/place/-6.73131725,-40.0287896",ANN01P4,1,5,"-6.73131725,-40.0287896"
TPG0127,"https://www.google.com/maps/place/-6.72700422,-40.02387694",ANN01P4,2,5,"-6.72700422,-40.02387694"
TPG0128,"https://www.google.com/maps/place/-6.72220019,-40.02017566",ANN01P4,0,5,"-6.72220019,-40.02017566"
TPG0129,"https://www.google.com/maps/place/-6.72032591,-40.01680624",ANN01P4,4,5,"-6.72032591,-40.01680624"
TPG0131,"https://www.google.com/maps/place/-6.71661797,-40.01225692",ANN01P4,5,5,"-6.71661797,-40.01225692"
TPG0132,"https://www.google.com/maps/place/-6.7124221,-40.00744431",ANN01P4,5,5,"-6.7124221,-40.00744431"
TPG0135,"https://www.google.com/maps/place/-6.70937351,-40.00770041",ANN01P4,3,5,"-6.70937351,-40.00770041"
TPG1467,"https://www.google.com/maps/place/-6.69379759,-40.29732806",ANN01P4,3,45,"-6.69379759,-40.29732806"
TPG1468,"https://www.google.com/maps/place/-6.81545979,-40.02434387",ANN01P4,5,10,"-6.81545979,-40.02434387"
TPG1471,"https://www.google.com/maps/place/-6.73335263,-40.04567613",ANN01P4,1,10,"-6.73335263,-40.04567613"
TPG1473,"https://www.google.com/maps/place/-6.62647701,-40.33758896",ANN01P4,0,10,"-6.62647701,-40.33758896"
TPG1475,"https://www.google.com/maps/place/-6.51830816,-40.21492619",ANN01P4,1,10,"-6.51830816,-40.21492619"
TPG1477,"https://www.google.com/maps/place/-6.66748254,-40.31348588",ANN01P4,5,10,"-6.66748254,-40.31348588"
TPG1479,"https://www.google.com/maps/place/-6.65907075,-40.31728956",ANN01P4,13,10,"-6.65907075,-40.31728956"
TPG1480,"https://www.google.com/maps/place/-6.66632178,-40.32144254",ANN01P4,6,10,"-6.66632178,-40.32144254"
TPG1484,"https://www.google.com/maps/place/-6.88548219,-40.20689418",ANN01P4,2,5,"-6.88548219,-40.20689418"
TPG1485,"https://www.google.com/maps/place/-6.88539068,-40.21089388",ANN01P4,2,10,"-6.88539068,-40.21089388"
TPG1487,"https://www.google.com/maps/place/-6.60544352,-40.28178468",ANN01P4,1,5,"-6.60544352,-40.28178468"
TPG1489,"https://www.google.com/maps/place/-6.59475486,-40.28482311",ANN01P4,0,10,"-6.59475486,-40.28482311"
TPG1490,"https://www.google.com/maps/place/-6.58938661,-40.29035318",ANN01P4,2,10,"-6.58938661,-40.29035318"
TPG1491,"https://www.google.com/maps/place/-6.58852672,-40.30107693",ANN01P4,1,10,"-6.58852672,-40.30107693"
TPG1492,"https://www.google.com/maps/place/-6.946431,-40.09080722",ANN01P4,0,10,"-6.946431,-40.09080722"
TPG1493,"https://www.google.com/maps/place/-6.61320552,-40.26675488",ANN01P4,6,10,"-6.61320552,-40.26675488"
TPG1496,"https://www.google.com/maps/place/-6.42124572,-40.32097951",ANN01P4,1,10,"-6.42124572,-40.32097951"
TPG1497,"https://www.google.com/maps/place/-6.77501861,-39.98182245",ANN01P4,60,45,"-6.77501861,-39.98182245"
TPG1499,"https://www.google.com/maps/place/-6.70334563,-40.30838023",ANN01P4,3,10,"-6.70334563,-40.30838023"
TPG1500,"https://www.google.com/maps/place/-6.493,-40.33792028",ANN01P4,1,10,"-6.493,-40.33792028"
TPG1503,"https://www.google.com/maps/place/-6.56579908,-40.19608527",ANN01P4,1,10,"-6.56579908,-40.19608527"
TPG1506,"https://www.google.com/maps/place/-6.66502397,-40.5001099",ANN01P4,1,10,"-6.66502397,-40.5001099"
TPG1508,"https://www.google.com/maps/place/-6.59015041,-40.31989227",ANN01P4,43,30,"-6.59015041,-40.31989227"
TPG1517,"https://www.google.com/maps/place/-6.51673974,-40.22397425",ANN01P4,1,10,"-6.51673974,-40.22397425"
TPG1519,"https://www.google.com/maps/place/-6.89878841,-40.07341185",ANN01P4,0,10,"-6.89878841,-40.07341185"
TPG1524,"https://www.google.com/maps/place/-6.77325636,-39.98556483",ANN01P4,50,45,"-6.77325636,-39.98556483"
TPG1525,"https://www.google.com/maps/place/-6.67235461,-40.09213349",ANN01P4,2,5,"-6.67235461,-40.09213349"
TPG1526,"https://www.google.com/maps/place/-6.64261619,-40.05888885",ANN01P4,1,5,"-6.64261619,-40.05888885"
TPG1529,"https://www.google.com/maps/place/-6.75788721,-40.01738209",ANN01P4,3,10,"-6.75788721,-40.01738209"
TPG1530,"https://www.google.com/maps/place/-6.66810585,-40.31714181",ANN01P4,1,10,"-6.66810585,-40.31714181"
TPG1531,"https://www.google.com/maps/place/-6.66441746,-40.33008456",ANN01P4,7,10,"-6.66441746,-40.33008456"
TPG1532,"https://www.google.com/maps/place/-6.6650323,-40.3368248",ANN01P4,7,10,"-6.6650323,-40.3368248"
TPG1533,"https://www.google.com/maps/place/-6.6648887,-40.33975501",ANN01P4,5,15,"-6.6648887,-40.33975501"
TPG1535,"https://www.google.com/maps/place/-6.67194685,-40.34489375",ANN01P4,1,10,"-6.67194685,-40.34489375"
TPG1536,"https://www.google.com/maps/place/-6.67148842,-40.36035063",ANN01P4,0,10,"-6.67148842,-40.36035063"
TPG1538,"https://www.google.com/maps/place/-6.86879045,-40.11197749",ANN01P4,0,10,"-6.86879045,-40.11197749"
TPG0137,"https://www.google.com/maps/place/-6.70835742,-40.00479426",ANN01P4,0,5,"-6.70835742,-40.00479426"
TPG0139,"https://www.google.com/maps/place/-6.71202825,-40.00102014",ANN01P4,0,5,"-6.71202825,-40.00102014"
TPG0140,"https://www.google.com/maps/place/-6.70924223,-40.00114111",ANN01P4,13,5,"-6.70924223,-40.00114111"
TPG0142,"https://www.google.com/maps/place/-6.70617274,-39.99387924",ANN01P4,0,5,"-6.70617274,-39.99387924"
TPG0144,"https://www.google.com/maps/place/-6.69867316,-39.99013678",ANN01P4,5,5,"-6.69867316,-39.99013678"
TPG0145,"https://www.google.com/maps/place/-6.69960496,-39.99451731",ANN01P4,1,5,"-6.69960496,-39.99451731"
TPG0146,"https://www.google.com/maps/place/-6.69231011,-40.0057656",ANN01P4,2,5,"-6.69231011,-40.0057656"
TPG0147,"https://www.google.com/maps/place/-6.69045349,-40.01137068",ANN01P4,5,5,"-6.69045349,-40.01137068"
TPG0156,"https://www.google.com/maps/place/-6.77396648,-39.98773783",ANN01P4,1,75,"-6.77396648,-39.98773783"
TPG0162,"https://www.google.com/maps/place/-6.7713967,-39.98380572",ANN01P4,4,15,"-6.7713967,-39.98380572"
TPG0163,"https://www.google.com/maps/place/-6.66687256,-40.57429709",ANN01P4,1,5,"-6.66687256,-40.57429709"
TPG0164,"https://www.google.com/maps/place/-6.66030781,-40.60230349",ANN01P4,3,5,"-6.66030781,-40.60230349"
TPG0165,"https://www.google.com/maps/place/-6.65968398,-40.60505081",ANN01P4,1,10,"-6.65968398,-40.60505081"
TPG0173,"https://www.google.com/maps/place/-6.59326251,-40.13975954",ANN01P4,1,10,"-6.59326251,-40.13975954"
TPG0177,"https://www.google.com/maps/place/-6.70067641,-39.99245681",ANN01P4,10,10,"-6.70067641,-39.99245681"
TPG1541,"https://www.google.com/maps/place/-6.78372764,-40.02176127",ANN01P4,1,5,"-6.78372764,-40.02176127"
TPG1543,"https://www.google.com/maps/place/-6.65287369,-40.24840412",ANN01P4,2,10,"-6.65287369,-40.24840412"
TPG1545,"https://www.google.com/maps/place/-6.65438575,-40.2513024",ANN01P4,1,5,"-6.65438575,-40.2513024"
TPG1546,"https://www.google.com/maps/place/-6.66177822,-40.2570287",ANN01P4,2,10,"-6.66177822,-40.2570287"
TPG1549,"https://www.google.com/maps/place/-6.43491142,-40.31025597",ANN01P4,2,10,"-6.43491142,-40.31025597"
TPG1550,"https://www.google.com/maps/place/-6.62218809,-40.20044434",ANN01P4,6,10,"-6.62218809,-40.20044434"
TPG1553,"https://www.google.com/maps/place/-6.41499102,-40.2731109",ANN01P4,1,10,"-6.41499102,-40.2731109"
TPG1554,"https://www.google.com/maps/place/-6.91738491,-40.01943001",ANN01P4,3,5,"-6.91738491,-40.01943001"
TPG1560,"https://www.google.com/maps/place/-6.41842954,-40.26874366",ANN01P4,1,10,"-6.41842954,-40.26874366"
TPG1562,"https://www.google.com/maps/place/-6.83647974,-40.0326867",ANN01P4,1,10,"-6.83647974,-40.0326867"
